[u'European Conference on Information Systems', u'ECIS', 19]
[u'ACM/SIGDA International Symposium on Field-Programmable Gate Arrays', u'FPGA', 19]
[u'International Conference on Medical Image Computing and Computer Assisted Intervention', u'MICCAI', 19]
[u'International Symposium on Low Power Electronics and Design', u'ISLPED', 19]
[u'International Conference on Hardware/Software Codesign & System Synthesis', u'CODES+ISSS', 19]
[u'IEEE Computer Society', u'IEEE SCC', 19]
[u'ACM SIGMM International Conference on Multimedia Retrieval', u'ICMR', 19]
[u'Advanced Video and Signal Based Surveillance', u'AVSS', 19]
[u'Advances in Social Network Analysis and Mining', u'ASONAM', 19]
[u'IEEE International Conference on Data Mining Workshops', u'ICDM Workshops', 19]
[u'IEEE International Conference on Computer Communications and Networks', u'ICCCN', 19]
[u'Theory of Cryptography Conference', u'TCC', 19]
[u'IEEE Pacific Visualization Symposium', u'PacificVis', 19]
[u'Journal of Computer-Aided Molecular Design', u'JCAMD', 19]
[u'ACM Transactions on the Web', u'TWEB', 19]
[u'International Journal for Computer Assisted Radiology and Surgery', u'IJCARS', 19]
[u'The Visual Computer', u'TVC', 19]
[u'Electronic Notes in Theoretical Computer Science', u'entcs', 19]
[u'ACM Transactions on Information Systems', u'TOIS', 19]
[u'Journal of The American Society for Information Science and Technology', u'JASIS', 19]
[u'Wireless Communications and Mobile Computing', u'WCWC', 19]
[u'IEEE Design & Test of Computers', u'IEEE D&ToC', 19]
[u'Artificial Intelligence Review', u'ARTIF INTELL REV', 19]
[u'ACM Transactions on Storage', u'TOS', 19]
[u'Journal of Grid Computing', u'JGC', 19]
[u'IEEE Transactions on Education', u'ToE', 19]
[u'Journal of Symbolic Computation', u'JSC', 19]
[u'Automated Software Engineering', u'ASE', 19]
[u'Winter Simulation Conference', u'WSC', 18]
[u'Cluster Computing', u'CLUSTER', 18]
[u'International Symposium on Empirical Software Engineering and Measurement', u'ESEM', 18]
[u'International Conference on Research in Computational Molecular Biology', u'RECOMB', 18]
[u'USENIX Workshop on Hot Topics in Cloud Computing', u'HotCloud', 18]
[u'International Static Analysis Symposium', u'SAS', 18]
[u'Virtual Reality', u'VR', 18]
[u'International Joint Conference on Biometrics', u'IJCB', 18]
[u'IEEE Symposium on Computers and Communications', u'ISCC', 18]
[u'Association for Information Systems', u'AMCIS', 18]
[u'International Conference on Verification,Model Checking, and Abstract Interpretation', u'VMCAI', 18]
[u'Theory and Applications of Satisfiability Testing', u'SAT', 18]
[u'Journal of Computing and Information Technology', u'CIT', 18]
[u'IEEE Symposium on Logic in Computer Science', u'LICS', 18]
[u'IEEE International Semantic Web Conference', u'ISWC', 18]
[u'International Conference on Advanced Information Systems Engineering', u'CAiSE', 18]
[u'International Conference on Intelligent Virtual Agents', u'IVA', 18]
[u'Conference on Data and Applications Security', u'CODASPY', 18]
[u'International Symposium on Software Reliability Engineering', u'ISSRE', 18]
[u'European Semantic Web Conference', u'ESWC', 18]
[u'Distributed Computing in Sensor Systems', u'DCOSS', 18]
[u'International Semantic Web Conference', u'ISWC', 18]
[u'Runtime Verification', u'RV', 18]
[u'Working Conference on Reverse Engineering', u'WCRE', 18]
[u'Workshop on Applications of Computer Vision', u'WACV', 18]
[u'IEEE International Conference on Fuzzy Systems ', u'FUZZ-IEEE', 18]
[u'Fast Software Encryption', u'FSE', 18]
[u'IEEE International Conference on P2P Computing', u'P2P', 18]
[u'International Conference on Semantic Systems', u'I-SEMANTICS', 18]
[u'ACM Transactions on Architecture and Code Optimization', u'TACO', 18]
[u'Optimization Methods and Software', u'OPTIM METHOD SOFTW', 18]
[u'Journal of Cheminformatics', u'J CHEMINFORMATICS', 18]
[u'International Journal on Document Analysis and Recognition', u'IJDAR', 18]
[u'Quality and Reliability Engineering International', u'QREI', 18]
[u'Applied Intelligence', u'Appl. Intell.', 18]
[u'Applied Mathematics and Computer Science', u'AMCS', 18]
[u'Journal of Digital Imaging', u'JDI', 18]
[u'Journal of Optimization Theory and Applications', u'JOTA', 18]
[u'Operations Research Letters', u'Oper. Res. Lett.', 18]
[u'Transactions in Gis', u'T. GIS', 18]
[u'ACM Transactions on Computer Systems', u'TOCS', 18]
[u'ACM Transactions on Mathematical Software', u'TOMS', 18]
[u'Technology Analysis & Strategic Management ', u'TASM', 18]
[u'The Knowledge Engineering Review', u'Knowledge Eng. Review', 18]
[u'Multiscale Modeling & Simulation', u'MULTISCALE MODEL SIMUL', 18]
[u'Advances in Computational Mathematics', u'Adv. Comput. Math.', 18]
[u'Distributed Computing', u'DC', 17]
[u'Telematics and Informatics', u'TELE', 17]
[u'Computer Standards & Interfaces', u'CSI', 17]
[u'Computational Intelligence', u'CI', 17]
[u'Formal Methods in System Design', u'FMSD', 17]
[u'Computer Supported Cooperative Work', u'CSCW', 17]
[u'International World Wide Web Conferences', u'WWW', 17]
[u'Multimedia Information Retrieval', u'MMIR', 17]
[u'IEEE Transactions on Network and Service Management', u'TNSM', 17]
[u'ACM Conference on Supporting Group Work', u'ASSETS', 17]
[u'Conference of the European Chapter of the Association for Computational Linguistics', u'EACL', 17]
[u'International Conference on Embedded Software', u'EMSOFT', 17]
[u'IEEE Workshop on Automatic Speech Recognition and Understanding', u'ASRU', 17]
[u'IEEE International Symposium on a World of Wireless Mobile and Multimedia Networks', u'WoWMoM', 17]
[u'IEEE PES Innovative Smart Grid Technologies European', u'ISGT Europe', 17]
[u'Field-Programmable Custom Computing Machines', u'FCCM', 17]
[u'IEEE International Symposium on Robot and Human Interactive Communication', u'RO-MAN', 17]
[u'Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks', u'WiOpt', 17]
[u'Foundations of Digital Games', u'FDG', 17]
[u'Extended Semantic Web Conference', u'ESWC', 17]
[u'International Colloquium on Automata, Languages, and Programming', u'ICALP', 17]
[u'The European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Databases', u'ECML/PKDD', 17]
[u'The European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Databases', u'ECML/PKDD', 17]
[u'International Conference on Wireless Communications and Mobile Computing', u'IWCMC', 17]
[u'International Joint Conference on Natural Language Processing', u'IJCNLP', 17]
[u'Conference on Automated Deduction/The International Joint Conference onAutomated Reasoning', u'CADE/IJCAR', 17]
[u'Emerging Technologies and Factory Automation', u'ETFA', 17]
[u'Field Programmable Logic and Applications', u'FPL', 17]
[u'International Conference on Model Driven Engineering Languages and Systems', u'MoDELS', 17]
[u'International Symposium on Software Engineering for Adaptive and Self-Managing Systems', u'SEAMS', 17]
[u'ACM Symposium on Access Control Modelsand Technologies', u'SACMAT', 17]
[u'International Workshop on Mobile Computing Systems and Applications', u'HotMobile', 17]
[u'National Forum on Quality Improvement in Health Care', u'IHI', 17]
[u'Eye Tracking Research & Application', u'ETRA', 17]
[u'Asia-Pacific Network Operations and Management Symposium', u'NOMS', 17]
[u'Distributed Event-Based Systems', u'DEBS', 17]
[u'German Conference on Artificial Intelligence', u'KI', 17]
[u'Simulation Tools and Techniques for Communications, Networks and Systems', u'SimuTools', 17]
[u'International Conference on Parallel Processing Workshops', u'ICPP workshops', 17]
[u'International Conference on Machine Learning', u'ICML', 17]
[u'International Journal of Digital Earth', u'Int. J. Digital Earth', 17]
[u'IEEE Transactions on Autonomous Mental Development', u'TAMD', 17]
[u'Java-Informations-Tage', u'JIT', 17]
[u'ACM Transactions on Multimedia Computing', u'TOMC', 17]
[u'Journal of Combinatorial Theory, Series B ', u'J. Comb. Theory, Ser. B', 17]
[u'Combinatorics, Probability & Computing', u'CPC', 17]
[u'Behaviour & Information Technology', u'BIT', 17]
[u'Data Engineering Bulletin Issues', u'IEEE Data Eng. Bull.', 17]
[u'International Journal of Human-Computer Interaction', u'Int. J. Hum. Comput. Interaction', 17]
[u'Journal of Information Science', u'JIS', 17]
[u'International Journal of Computer Mathematics ', u'Int. J. Comput. Math.', 17]
[u'IEEE Journal of Emerging and Selected Topics in Circuits and Systems', u'IEEE J. Emerg. Sel. Topics Circuits Syst.', 17]
[u'Formal Aspects of Computing', u'Formal Asp. Comput.', 17]
[u'Software Quality Journal', u'SQJ', 17]
[u'Interactive Learning Environments', u'INTERACT LEARN ENVIRON', 17]
[u'Social Choice and Welfare', u'SOC CHOICE WELFARE', 17]
[u'Journal of Computational Science', u'J. Comput. Science', 17]
[u'IEEE Computational Intelligence Magazine', u'CIM', 17]
[u'Information Visualization', u'IVS', 16]
[u'Systems Engineering', u'SYST ENG', 16]
[u'ACM Symposium on Computational Geometry', u'SoCG', 16]
[u'Quantum Information & Computation', u'QUANTUM INF COMPUT', 16]
[u'IEEE Workshop on Spoken Language Technology', u'SLT', 16]
[u'Quantitative Evaluation of Systems', u'QEST', 16]
[u'International Symposium on Experimental Robotics', u'ISER', 16]
[u'International Symposium on Quality Electronic Design', u'ISQED', 16]
[u'International Conference on Web Engineering', u'ICWE', 16]
[u'International Conference on Database Theory', u'ICDT', 16]
[u'ACM International Conference on Multimodal Interaction', u'ICMI', 16]
[u'International Conference on Complex, Intelligent and Software Intensive Systems', u'CISIS', 16]
[u'ACM Transactions on Applied Perception', u'TAP', 16]
[u'Mobile and Ubiquitous Multimedia', u'MUM', 16]
[u'Interaction Design and Children', u'IDC', 16]
[u'European Conference on Computer Vision', u'ECCV', 16]
[u'Picture Coding Symposium', u'PCS', 16]
[u'Nordic Conference on Human-Computer Interaction ', u'NordiCHI', 16]
[u'Mass Storage Systems and Technologies', u'MSST', 16]
[u'international conference devoted to engineering usable and effective interactive computing systems', u'EICS', 16]
[u'ECML/PKDD (1)', u'ECML/PKDD', 16]
[u'Annual Meeting of the Special Interest Group on Discourse and Dialogue', u'SIGDIAL Conference', 16]
[u'International Conference on Conceptual Modeling', u'ER', 16]
[u'Document Analysis Systems', u'DAS', 16]
[u'Conference on Automated Deduction/The International Joint Conference onAutomated Reasoning', u'CADE/IJCAR', 16]
[u'IEEE International Conference on Mobile Ad hoc and Sensor Systems', u'MASS', 16]
[u' International Conference on Communication Systems and Networks ', u'COMSNETS', 16]
[u'Privacy Enhancing Technologies', u'PETS', 16]
[u'IEEE International Symposium on Reliable Distributed Systems', u'SRDS', 16]
[u'International Conference on Software Engineering', u'ICSE', 16]
[u'Usenix Security Symposium', u'USENIX Security', 16]
[u'Economics of Information Security', u'WEIS', 16]
[u'ACM Cloud Computing Security Workshop', u'CCSW', 16]
[u'International Workshop on Quality of Service', u'IWQoS', 16]
[u'Formal Method in Computer-Aided Design', u'FMCAD', 16]
[u'Knowledge Acquisition, Modeling and Management', u'EKAW', 16]
[u'Innovative Smart Grid Technologies Conference', u'ISGT', 16]
[u'IEEE Conference on Local Computer Networks', u'LCN', 16]
[u'International Conference on Machine Learning', u'ICML', 16]
[u'Information Processing in Medical Imaging', u'IPMI', 16]
[u'International Working Conference on Advanced User Interfaces', u'AVI', 16]
[u'International Conference on Model Transformation', u'ICMT', 16]
[u'Parallel, Distributed and network-based processing', u'PDP', 16]
[u'ACM Transactions on Interactive Intelligent Systems', u'TiiS', 16]
[u'International Journal of Bio-Inspired Computation', u'IJBIC', 16]
[u'International Journal of Social Robotics', u'I. J. Social Robotics', 16]
[u'Computational Geometry', u'Comput. Geom.', 16]
[u'SIAM Journal on Applied Dynamical Systems', u'SIADS', 16]
[u'The Electronic Journal of Combinatorics', u'Electr. J. Comb.', 16]
[u'Information Systems and e-Business Management ', u'Inf. Syst. E-Business Management', 16]
[u'International Journal of Distributed Sensor Networks', u'IJDSN', 16]
[u'Journal of Functional Programming', u'J. Funct. Program.', 16]
[u'Decision Sciences', u'DECISION SCI', 16]
[u'Journal of Networks', u'JNW', 16]
[u'Journal of Combinatorial Optimization', u'J. Comb. Optim.', 16]
[u'International Journal of Sensor Networks', u'IJSNet', 16]
[u'International Journal of Biomedical Imaging', u'Int. J. Biomedical Imaging', 16]
[u'International Journal of Information Technology and Decision Making', u'IJITDM', 16]
[u'Journal of Systems Architecture - Embedded Systems Design', u'JSA', 16]
[u'Software Testing Verification & Reliability', u'STVR', 16]
[u'Theoretical Computer Science', u'TCS', 15]
[u'Computer Aided Geometric Design', u'CAGD', 15]
[u'ACM SIGSOFT Software Engineering Notes', u'SEN', 15]
[u'Journal of Graph Theory', u'JGT', 15]
[u'Selected Areas in Cryptography', u'SAC', 15]
[u'Natural Language Engineering', u'NLE', 15]
[u'Bell Labs Technical Journal', u'BLTJ', 15]
[u'Workshop on General Purpose Processing Using GPUs', u'GPGPU', 15]
[u'Security and Communication Networks', u'SCN', 15]
[u'OTM Conferences (1)', u'OTM Conferences', 15]
[u'Wearable and Implantable Body Sensor Networks', u'BSN', 15]
[u'International Conference on Mobile Data Management', u'MDM', 15]
[u'IEEE Communications Society Conference on Sensor and Ad Hoc Communications and Networks', u'SECON', 15]
[u'International Conference on Scientific and Statistical DB Management', u'SSDBM', 15]
[u'Requirements Engineering: Foundation for Software Quality', u'REFSQ', 15]
[u'Formal Methods, World Congress', u'FM', 15]
[u'Intelligent Tutoring Systems (1)', u'Intelligent Tutoring Systems', 15]
[u'Graphics Interface conference', u'GI', 15]
[u'ECCV Workshops (1)', u'ECCV Workshops', 15]
[u'Artificial Intelligence and Interactive Digital Entertainment Conference', u'AIIDE', 15]
[u'IEEE Conference on Visual Analytics Science and Technology', u'IEEE VAST', 15]
[u'European conference covering all aspects of parallel and distributed processing', u'Euro-Par', 15]
[u'IEEE International Conference on Semantic Computing', u'ICSC', 15]
[u'String Processing and Information Retrieval', u'SPIRE', 15]
[u'EvoApplications (1)', u'EvoApplications', 15]
[u'Trusted Computing - Challenges and Applications', u'TRUST', 15]
[u'Rough Sets and Knowledge Technology', u'RSKT', 15]
[u'International Conference on Performance Engineering ', u'ICPE', 15]
[u'Description Logics', u'DLog', 15]
[u'International Geoscience and Remote Sensing Symposium', u'IGARSS', 15]
[u'Persuasive Technology', u'PERSUASIVE', 15]
[u'International Colloquium on Automata, Languages, and Programming', u'ICALP', 15]
[u'International Green Computing Conference', u'IGCC', 15]
[u'International Test Conference', u'ITC', 15]
[u'International Conference on Frontiers in Handwriting Recognition', u'ICFHR', 15]
[u'conference on Interactive Theorem Proving', u'ITP', 15]
[u'IEEE Symposium on Visual Languages and Human-Centric Computing ', u'VL/HCC', 15]
[u'Abdominal Imaging', u'ABDOM IMAGING', 15]
[u'International Conference on Principles and Practice of Constraint Programming', u'CP', 15]
[u'IEEE International Symposium on Workload Characterization', u'IISWC', 15]
[u'Journal of Grid Computing', u'GRID', 15]
[u'Variability Modelling of Software-Intensive Systems', u'VaMoS', 15]
[u'Multimedia Signal Processing', u'MMSP', 15]
[u'International Conference on availability, reliability and security', u'ARES', 15]
[u'Business Process Management Workshops', u'BPM workshops', 15]
[u'International Conference on Uncertainty in Artificial Intelligence', u'UAI', 15]
[u'IEEE Custom Integrated Circuits Conference', u'CICC', 15]
[u'International Conference on Parallel and Distributed Systems', u'ICPADS', 15]
[u'International Conference on Parallel Problem Solving from Nature', u'PPSN', 15]
[u'The European Conference on Technology Enhanced Learning', u'EC-TEL', 15]
[u'The International Symposium on DIStributed Computing', u'DISC', 15]
[u'Applied Cryptography and Network Security', u'ACNS', 15]
[u'Social Network Analysis and Mining', u'Social Netw. Analys. Mining', 15]
[u'ACM Transactions on Modeling and Computer Simulation', u'TOMACS', 15]
[u'The ACM Journal on Emerging Technologies in Computing Systems', u'JETC', 15]
[u'Teleoperators and Virtual Environments', u'Presence', 15]
[u'International Journal of Technology Management', u'IJTM', 15]
[u'Journal of Intelligent Information Systems', u'J. Intell. Inf. Syst.', 15]
[u'Journal of Ambient Intelligence and Smart Environments', u'JAISE', 15]
[u'AI Communications', u'AI Commun.', 15]
[u'Cognitive Processing', u'COGN PROCESS', 15]
[u'International Journal of Computer Integrated Manufacturing', u'Int. J. Computer Integrated Manufacturing', 15]
[u'Journal of Nonlinear Science', u'J. Nonlinear Science', 15]
[u'International Journal of High Performance Computing Applications', u'IJHPCA', 15]
[u'Information Economics and Policy', u'IEPOL', 14]
[u'Applied Artificial Intelligence', u'AAI', 14]
[u'Scientific Programming', u'SP', 14]
[u'Neural Processing Letters', u'NPL', 14]
[u'Information Technology and Management', u'ITM', 14]
[u'Human Computer Interaction', u'HCI', 14]
[u'Universal Access in the Information Society', u'UAIS', 14]
[u'Non-Photorealistic Animation and Rendering', u'NPAR', 14]
[u'International Conference on Modeling, Analysis and Simulation of Wireless and Mobile Systems', u'MSWiM', 14]
[u'International Conference on High Performance Computing', u'HiPC', 14]
[u'International Conference on Field-Programmable Technology', u'FPT', 14]
[u'International Conference on Information Technology: New Generations', u'ITNG', 14]
[u'ACM SIGCOMM Workshop on Hot Topics in Software Defined Networking', u'HotSDN', 14]
[u'International Conference on Embedded Computer Systems: Architectures, Modeling and Simulation', u'ICSAMOS', 14]
[u'European Symposium on Algorithms', u'ESA', 14]
[u'Affective computing and intelligent interaction', u'ACII', 14]
[u'International Conference on Latent Variable Analysis and Source Separation', u'LVA/ICA', 14]
[u'Vehicular Networking Conference', u'VNC', 14]
[u'VLSI Test Symposium', u'VTS', 14]
[u'Conference of the Association for Computational Linguistics', u'ACL', 14]
[u'ACM SIGPLAN Symposium on Partial Evaluation and Semantics Based Programming Manipulation', u'PEPM', 14]
[u'European conference covering all aspects of parallel and distributed processing', u'Euro-Par', 14]
[u'IEEE Congress on Services', u'SERVICES', 14]
[u'International conference on network and system security', u'NSS', 14]
[u'Asian Conference on Computer Vision', u'ACCV', 14]
[u'Asian Conference on Computer Vision', u'ACCV', 14]
[u'EUROPEAN CONFERENCE ON MODELLING FOUNDATIONS AND APPLICATIONS', u'ECMFA', 14]
[u'Information Assurance and Security', u'IAS', 14]
[u'Design Science Research in Information Systems and Technologies ', u'DESRIST', 14]
[u'IEEE International Conference on Engineering of Complex Computer Systems', u'ICECCS', 14]
[u'International symposium on robotics and german conference on robotics', u'ISR/ROBOTIK', 14]
[u'Computational Models of Argument', u'COMMA', 14]
[u'International Conference on Cloud Computing and Services Science', u'CLOSER', 14]
[u'Networking (1)', u'Networking', 14]
[u'Workshop On Privacy In The Electronic Society', u'WPES', 14]
[u'Component-Based Software Engineering', u'CBSE', 14]
[u'Network and Operating System Support for Digital Audio and Video', u'NOSSDAV', 14]
[u'International Conference on Rewriting Techniques and Applications', u'RTA', 14]
[u'International Symposium on Automated Technology for Verification and Analysis', u'ATVA', 14]
[u'International Conference on Collaboration Technologies and Systems', u'CTS', 14]
[u'Workshop on Internet and Network Economics', u'WINE', 14]
[u'Foundations of Software Technologyand Theoretical Computer Science', u'FSTTCS', 14]
[u'International Conference on Automation Science and Engineering', u'CASE', 14]
[u'Conference on Image and Video Retrieval', u'CIVR', 14]
[u'Wireless and Moble Computing', u'WiMob', 14]
[u'International Conference on Pervasive Technologies Related to Assistive Environments', u'PETRA', 14]
[u'International Conference on Integer Programming and Combinatorial Optimization', u'IPCO', 14]
[u'Algorithm Engineering and Experimentation', u'ALENEX', 14]
[u'International Conference on Utility and Cloud Computing', u'UCC', 14]
[u'ACM Web Science', u'WebSci', 14]
[u'Computational and Mathematical Methods in Medicine', u'Comp. Math. Methods in Medicine', 14]
[u'ACM Transactions on Autonomous and Adaptive Systems', u'TAAS', 14]
[u'Annals of Mathematics and Artificial Intelligence', u'Ann. Math. Artif. Intell.', 14]
[u'European Journal of Control', u'Eur. J. Control', 14]
[u'Journal of Discrete Algorithms', u'JDA', 14]
[u'The Journal of Logic and Algebraic Programming ', u'J. Log. Algebr. Program.', 14]
[u'Journal of Intelligent and Fuzzy Systems', u'JIFS', 14]
[u'Journal of Computer Science and Technology', u'JCST', 14]
[u'Computer Science and Information Systems', u'ComSIS', 14]
[u'Designs, Codes and Cryptography', u'Des. Codes Cryptography', 14]
[u'Journal of Artificial Societies and Social Simulation', u'JASSS', 14]
[u'ACM Transactions on Design Automation of Electronic Systems', u'TODAES', 14]
[u'Natural history museum', u'NHM', 14]
[u'ACM Transactions on Computing Education', u'TOCE', 14]
[u'Math. Program. Comput.', u'Math. Program. Comput.', 14]
[u'International Journal of Foundations of Computer Science', u' IJFCS', 14]
[u'Computer Systems Engineering', u'Eng. Comput. (Lond.)', 14]
[u'Algorithms for Molecular Biology', u'Algorithms Mol Biol', 14]
[u'Annals of Pure and Applied Logic', u'Ann. Pure Appl. Logic', 14]
[u'Journal of Visual Languages and Computing', u'J. Vis. Lang. Comput.', 14]
[u'Computer Communications', u'CC', 13]
[u'Integrated Computer-Aided Engineering', u'ICAE', 13]
[u'Virtual Reality', u'VR', 13]
[u'Machine Translation', u'MT', 13]
[u'Genetic Programming and Evolvable Machines', u'GPEM', 13]
[u'Web Intelligence', u'WI', 13]
[u'Mathematical Structures in Computer Science', u'MSCS', 13]
[u'Decision Analysis', u'DECIS ANAL', 13]
[u'Theory in Biosciences', u'THEOR BIOSCI', 13]
[u'International Workshop on Information Forensics and Security', u'WIFS', 13]
[u'IEEE International Conference on Global Software Engineering', u'ICGSE', 13]
[u'International Annual Symposium on Combinatorial Search', u'SOCS', 13]
[u'RoboCup Competition and Symposium', u'RoboCup', 13]
[u'International Conference on Computer Safety, Reliability and Security', u'SAFECOMP', 13]
[u'International Joint Conference on Biometrics', u'ICB', 13]
[u'ISoLA (1)', u'ISoLA', 13]
[u'IFIP International Information Security Conference', u'SEC', 13]
[u'International Symposium on Wireless Communications Systems', u'ISWCS', 13]
[u'International Conference on Natural Computation', u'ICNC', 13]
[u'USENIX Workshop on Hot Topics in Operating Systems', u'HotOS', 13]
[u'International Symposium on Memory Management', u'ISMM', 13]
[u'Web Reasoning and Rule Systems', u'RR', 13]
[u'International Conference on Languages, Compilers, Tools and Theory for Embedded Systems', u'LCTES', 13]
[u'INTERACT (2)', u'INTERACT', 13]
[u'Engineering Secure Software and Systems', u'ESSoS', 13]
[u'Euromicro Symposium on Digital Systems Design', u'DSD', 13]
[u'International Conference on Quality Software', u'QSIC', 13]
[u'International Conference on Innovative Mobile and Internet Services in Ubiquitous Computing', u'IMIS', 13]
